animal_id,species,breed,sex,age_months,holding_id,area_id,vaccinated_fmd
KE-008947,cattle,Friesian cross,M,8,H00943,A25,0
KE-008948,cattle,Zebu,M,52,H00943,A25,1
KE-008949,cattle,Ayrshire cross,F,10,H00943,A25,0
KE-008950,cattle,Ayrshire cross,F,24,H00943,A25,1
KE-008951,cattle,Zebu,F,53,H00943,A25,1
KE-008952,cattle,Zebu,M,97,H00943,A25,1
KE-008953,cattle,Sahiwal,M,112,H00943,A25,0
KE-008954,cattle,Friesian cross,M,12,H00943,A25,0
KE-008955,cattle,Zebu,M,10,H00943,A25,1
KE-008956,cattle,Sahiwal,F,96,H00943,A25,0
KE-008957,cattle,Boran,M,8,H00943,A25,1
KE-008958,cattle,Ayrshire cross,M,100,H00943,A25,1
KE-008959,cattle,Boran,M,67,H00944,A25,0
KE-008960,cattle,Zebu,F,22,H00944,A25,1
KE-008961,cattle,Sahiwal,F,92,H00944,A25,1
KE-008962,cattle,Boran,M,50,H00944,A25,1
KE-008963,cattle,Sahiwal,F,88,H00944,A25,0
KE-008964,cattle,Zebu,M,72,H00944,A25,0
KE-008965,cattle,Ayrshire cross,F,19,H00944,A25,1
KE-008966,cattle,Boran,M,33,H00944,A25,0
KE-008967,cattle,Boran,F,104,H00944,A25,0
KE-008968,cattle,Ayrshire cross,M,107,H00945,A25,1
KE-008969,cattle,Friesian cross,M,105,H00945,A25,1
KE-008970,cattle,Ayrshire cross,M,113,H00945,A25,1
KE-008971,cattle,Sahiwal,F,50,H00945,A25,0
KE-008972,cattle,Sahiwal,M,107,H00945,A25,1
KE-008973,cattle,Sahiwal,F,68,H00945,A25,0
KE-008974,cattle,Ayrshire cross,F,87,H00945,A25,1
KE-008975,cattle,Sahiwal,M,45,H00945,A25,1
KE-008976,cattle,Boran,M,56,H00945,A25,0
KE-008977,cattle,Ayrshire cross,F,85,H00945,A25,0
KE-008978,cattle,Sahiwal,F,79,H00945,A25,1
KE-008979,cattle,Zebu,F,47,H00945,A25,0
KE-008980,cattle,Sahiwal,F,88,H00945,A25,1
KE-008981,cattle,Friesian cross,F,65,H00945,A25,1
KE-008982,cattle,Sahiwal,M,112,H00945,A25,0
KE-008983,cattle,Boran,M,54,H00945,A25,0
KE-008984,cattle,Friesian cross,F,64,H00945,A25,1
KE-008985,cattle,Friesian cross,M,33,H00945,A25,0
KE-008986,cattle,Boran,F,118,H00945,A25,1
KE-008987,cattle,Sahiwal,F,60,H00945,A25,0
KE-008988,cattle,Boran,F,37,H00945,A25,0
KE-008989,cattle,Sahiwal,F,98,H00945,A25,1
KE-008990,cattle,Friesian cross,F,90,H00945,A25,0
KE-008991,cattle,Sahiwal,F,76,H00945,A25,0
KE-008992,cattle,Ayrshire cross,F,6,H00945,A25,0
KE-008993,cattle,Zebu,F,38,H00945,A25,0
KE-008994,cattle,Ayrshire cross,M,90,H00945,A25,0
KE-008995,cattle,Zebu,F,62,H00945,A25,0
KE-008996,cattle,Boran,F,96,H00945,A25,0
KE-008997,cattle,Sahiwal,F,78,H00945,A25,0
KE-008998,cattle,Boran,M,23,H00945,A25,1
KE-008999,cattle,Boran,F,84,H00945,A25,1
KE-009000,cattle,Friesian cross,F,88,H00945,A25,0
KE-009001,cattle,Ayrshire cross,M,17,H00945,A25,0
KE-009002,cattle,Boran,M,21,H00945,A25,0
KE-009003,cattle,Zebu,M,17,H00945,A25,1
KE-009004,cattle,Friesian cross,F,102,H00945,A25,0
KE-009005,cattle,Friesian cross,F,44,H00945,A25,0
KE-009006,cattle,Sahiwal,F,87,H00945,A25,0
KE-009007,cattle,Sahiwal,F,83,H00945,A25,1
KE-009008,cattle,Friesian cross,F,26,H00945,A25,0
KE-009009,cattle,Boran,F,50,H00945,A25,1
KE-009010,cattle,Sahiwal,F,105,H00945,A25,1
KE-009011,cattle,Zebu,F,98,H00946,A25,0
KE-009012,cattle,Zebu,M,45,H00946,A25,1
KE-009013,cattle,Boran,F,44,H00946,A25,0
KE-009014,cattle,Zebu,F,101,H00946,A25,0
KE-009015,cattle,Boran,M,23,H00946,A25,0
KE-009016,cattle,Zebu,F,11,H00946,A25,0
KE-009017,cattle,Zebu,F,106,H00946,A25,0
KE-009018,cattle,Zebu,F,93,H00946,A25,0
KE-009019,cattle,Boran,M,102,H00946,A25,0
KE-009020,cattle,Zebu,F,112,H00946,A25,0
KE-009021,cattle,Zebu,F,34,H00946,A25,0
KE-009022,cattle,Zebu,F,32,H00946,A25,0
KE-009023,cattle,Friesian cross,F,22,H00947,A25,1
KE-009024,cattle,Ayrshire cross,F,82,H00947,A25,0
KE-009025,cattle,Boran,M,95,H00947,A25,1
KE-009026,cattle,Sahiwal,F,63,H00947,A25,1
KE-009027,cattle,Friesian cross,F,107,H00947,A25,0
KE-009028,cattle,Friesian cross,M,9,H00947,A25,1
KE-009029,cattle,Friesian cross,M,109,H00947,A25,1
KE-009030,cattle,Zebu,F,8,H00947,A25,1
KE-009031,cattle,Sahiwal,M,7,H00947,A25,0
KE-009032,cattle,Zebu,F,7,H00947,A25,1
KE-009033,cattle,Ayrshire cross,F,97,H00947,A25,0
KE-009034,cattle,Friesian cross,M,33,H00947,A25,1
KE-009035,cattle,Ayrshire cross,F,88,H00947,A25,0
KE-009036,cattle,Zebu,M,30,H00947,A25,0
KE-009037,cattle,Friesian cross,F,30,H00947,A25,0
KE-009038,cattle,Friesian cross,M,55,H00948,A25,0
KE-009039,cattle,Boran,F,41,H00948,A25,0
KE-009040,cattle,Friesian cross,F,73,H00948,A25,0
KE-009041,cattle,Friesian cross,M,68,H00948,A25,1
KE-009042,cattle,Boran,F,56,H00948,A25,1
KE-009043,cattle,Zebu,M,43,H00948,A25,0
KE-009044,cattle,Sahiwal,M,37,H00948,A25,0
KE-009045,cattle,Boran,F,60,H00948,A25,1
KE-009046,cattle,Friesian cross,F,27,H00948,A25,1
KE-009047,cattle,Ayrshire cross,M,79,H00948,A25,1
KE-009048,cattle,Zebu,M,33,H00948,A25,0
KE-009049,cattle,Sahiwal,M,89,H00948,A25,0
KE-009050,cattle,Friesian cross,F,90,H00948,A25,0
KE-009051,cattle,Boran,F,86,H00948,A25,0
KE-009052,cattle,Zebu,F,16,H00948,A25,1
KE-009053,cattle,Ayrshire cross,F,77,H00948,A25,0
KE-009054,cattle,Sahiwal,F,79,H00948,A25,1
KE-009055,cattle,Boran,F,60,H00948,A25,0
KE-009056,cattle,Friesian cross,F,46,H00948,A25,0
KE-009057,cattle,Boran,F,87,H00948,A25,0
KE-009058,cattle,Zebu,F,106,H00948,A25,1
KE-009059,cattle,Friesian cross,F,65,H00948,A25,0
KE-009060,cattle,Ayrshire cross,M,119,H00948,A25,0
KE-009061,cattle,Zebu,M,107,H00948,A25,0
KE-009062,cattle,Sahiwal,M,105,H00948,A25,1
KE-009063,cattle,Boran,F,24,H00948,A25,0
KE-009064,cattle,Friesian cross,M,112,H00948,A25,0
KE-009065,cattle,Friesian cross,F,100,H00948,A25,0
KE-009066,cattle,Friesian cross,F,78,H00948,A25,0
KE-009067,cattle,Sahiwal,F,80,H00948,A25,0
KE-009068,cattle,Boran,M,74,H00949,A25,0
KE-009069,cattle,Zebu,M,34,H00949,A25,1
KE-009070,cattle,Boran,F,50,H00949,A25,0
KE-009071,cattle,Zebu,F,108,H00949,A25,0
KE-009072,cattle,Zebu,M,106,H00949,A25,1
KE-009073,cattle,Sahiwal,F,25,H00949,A25,0
KE-009074,cattle,Zebu,F,41,H00949,A25,0
KE-009075,cattle,Ayrshire cross,F,57,H00949,A25,0
KE-009076,cattle,Sahiwal,F,47,H00949,A25,1
KE-009077,cattle,Zebu,F,76,H00949,A25,1
KE-009078,cattle,Ayrshire cross,F,35,H00949,A25,0
KE-009079,cattle,Boran,M,66,H00949,A25,0
KE-009080,cattle,Friesian cross,F,90,H00949,A25,1
KE-009081,cattle,Friesian cross,F,57,H00950,A25,0
KE-009082,cattle,Friesian cross,F,114,H00950,A25,1
KE-009083,cattle,Sahiwal,M,100,H00950,A25,0
KE-009084,cattle,Zebu,F,21,H00950,A25,0
KE-009085,cattle,Friesian cross,M,78,H00950,A25,0
KE-009086,cattle,Sahiwal,M,33,H00950,A25,1
KE-009087,cattle,Sahiwal,M,20,H00951,A25,0
KE-009088,cattle,Boran,F,61,H00951,A25,1
KE-009089,cattle,Sahiwal,M,28,H00951,A25,1
KE-009090,cattle,Friesian cross,M,119,H00951,A25,0
KE-009091,cattle,Boran,M,105,H00951,A25,0
KE-009092,cattle,Ayrshire cross,F,110,H00951,A25,1
KE-009093,cattle,Zebu,F,73,H00951,A25,0
KE-009094,cattle,Ayrshire cross,M,119,H00951,A25,1
KE-009095,cattle,Sahiwal,F,21,H00951,A25,1
KE-009096,cattle,Boran,M,70,H00951,A25,0
KE-009097,cattle,Boran,F,76,H00951,A25,1
KE-009098,cattle,Boran,F,78,H00952,A25,1
KE-009099,cattle,Zebu,F,81,H00952,A25,1
KE-009100,cattle,Ayrshire cross,F,61,H00952,A25,0
KE-009101,cattle,Friesian cross,M,11,H00952,A25,0
KE-009102,cattle,Friesian cross,F,7,H00952,A25,0
KE-009103,cattle,Boran,M,67,H00952,A25,0
KE-009104,cattle,Zebu,F,42,H00952,A25,0
KE-009105,cattle,Zebu,F,101,H00952,A25,0
KE-009106,cattle,Friesian cross,M,75,H00952,A25,1
KE-009107,cattle,Friesian cross,F,58,H00952,A25,0
KE-009108,cattle,Sahiwal,M,32,H00952,A25,1
KE-009109,cattle,Boran,F,28,H00953,A25,0
KE-009110,cattle,Ayrshire cross,M,34,H00953,A25,0
KE-009111,cattle,Sahiwal,M,119,H00953,A25,0
KE-009112,cattle,Zebu,F,74,H00953,A25,0
KE-009113,cattle,Boran,F,103,H00953,A25,1
KE-009114,cattle,Sahiwal,M,74,H00954,A25,1
KE-009115,cattle,Sahiwal,F,105,H00954,A25,0
KE-009116,cattle,Sahiwal,F,114,H00954,A25,0
KE-009117,cattle,Friesian cross,F,112,H00954,A25,1
KE-009118,cattle,Boran,F,115,H00954,A25,0
KE-009119,cattle,Ayrshire cross,F,104,H00954,A25,0
KE-009120,cattle,Sahiwal,F,60,H00954,A25,0
KE-009121,cattle,Zebu,M,99,H00954,A25,0
KE-009122,cattle,Boran,F,115,H00954,A25,0
KE-009123,cattle,Sahiwal,F,28,H00954,A25,0
KE-009124,cattle,Friesian cross,M,105,H00955,A25,0
KE-009125,cattle,Sahiwal,F,63,H00955,A25,0
KE-009126,cattle,Boran,M,40,H00955,A25,0
KE-009127,cattle,Zebu,M,85,H00955,A25,1
KE-009128,cattle,Friesian cross,M,76,H00955,A25,0
KE-009129,cattle,Ayrshire cross,M,24,H00955,A25,0
KE-009130,cattle,Boran,F,38,H00955,A25,0
KE-009131,cattle,Sahiwal,M,44,H00955,A25,1
KE-009132,cattle,Zebu,M,6,H00956,A25,1
KE-009133,cattle,Friesian cross,F,34,H00956,A25,1
KE-009134,cattle,Friesian cross,M,61,H00956,A25,0
KE-009135,cattle,Ayrshire cross,F,22,H00956,A25,0
KE-009136,cattle,Sahiwal,F,34,H00956,A25,1
KE-009137,cattle,Ayrshire cross,M,94,H00956,A25,1
KE-009138,cattle,Sahiwal,M,6,H00956,A25,1
KE-009139,cattle,Sahiwal,M,58,H00956,A25,1
KE-009140,cattle,Sahiwal,M,49,H00956,A25,0
KE-009141,cattle,Sahiwal,F,58,H00956,A25,0
KE-009142,cattle,Sahiwal,F,61,H00956,A25,1
KE-009143,cattle,Zebu,F,42,H00956,A25,0
KE-009144,cattle,Zebu,F,72,H00956,A25,0
KE-009145,cattle,Sahiwal,M,76,H00956,A25,1
KE-009146,cattle,Friesian cross,F,92,H00956,A25,0
KE-009147,cattle,Friesian cross,F,116,H00956,A25,0
KE-009148,cattle,Boran,M,82,H00956,A25,0
KE-009149,cattle,Friesian cross,M,46,H00956,A25,1
KE-009150,cattle,Ayrshire cross,F,67,H00956,A25,1
KE-009151,cattle,Ayrshire cross,M,88,H00956,A25,0
KE-009152,cattle,Zebu,M,87,H00957,A25,0
KE-009153,cattle,Zebu,M,67,H00957,A25,0
KE-009154,cattle,Ayrshire cross,M,93,H00957,A25,0
KE-009155,cattle,Ayrshire cross,F,66,H00957,A25,0
KE-009156,cattle,Sahiwal,F,68,H00957,A25,1
KE-009157,cattle,Boran,F,62,H00957,A25,0
KE-009158,cattle,Ayrshire cross,F,22,H00957,A25,0
KE-009159,cattle,Ayrshire cross,M,67,H00957,A25,1
KE-009160,cattle,Zebu,F,38,H00957,A25,1
KE-009161,cattle,Ayrshire cross,F,9,H00957,A25,1
KE-009162,cattle,Sahiwal,F,97,H00957,A25,1
KE-009163,cattle,Boran,F,101,H00957,A25,0
KE-009164,cattle,Ayrshire cross,M,70,H00958,A25,0
KE-009165,cattle,Ayrshire cross,F,112,H00958,A25,0
KE-009166,cattle,Friesian cross,F,103,H00958,A25,0
KE-009167,cattle,Zebu,F,96,H00958,A25,0
KE-009168,cattle,Ayrshire cross,F,52,H00958,A25,0
KE-009169,cattle,Boran,M,38,H00958,A25,0
KE-009170,cattle,Boran,F,112,H00958,A25,0
KE-009171,cattle,Zebu,F,51,H00958,A25,1
KE-009172,cattle,Ayrshire cross,M,62,H00958,A25,1
KE-009173,cattle,Ayrshire cross,F,80,H00958,A25,0
KE-009174,cattle,Ayrshire cross,F,109,H00959,A25,1
KE-009175,cattle,Boran,F,112,H00959,A25,0
KE-009176,cattle,Boran,M,57,H00959,A25,0
KE-009177,cattle,Friesian cross,M,77,H00959,A25,0
KE-009178,cattle,Sahiwal,M,61,H00959,A25,1
KE-009179,cattle,Ayrshire cross,M,114,H00959,A25,0
KE-009180,cattle,Ayrshire cross,F,13,H00959,A25,0
KE-009181,cattle,Friesian cross,F,41,H00959,A25,1
KE-009182,cattle,Friesian cross,M,20,H00959,A25,0
KE-009183,cattle,Ayrshire cross,F,13,H00959,A25,0
KE-009184,cattle,Boran,F,15,H00959,A25,0
KE-009185,cattle,Sahiwal,M,53,H00960,A25,1
KE-009186,cattle,Boran,M,40,H00960,A25,1
KE-009187,cattle,Zebu,F,38,H00960,A25,1
KE-009188,cattle,Boran,M,60,H00960,A25,1
KE-009189,cattle,Boran,F,55,H00960,A25,0
KE-009190,cattle,Zebu,M,46,H00960,A25,1
KE-009191,cattle,Zebu,M,95,H00960,A25,0
KE-009192,cattle,Sahiwal,F,89,H00960,A25,0
KE-009193,cattle,Boran,F,49,H00960,A25,0
KE-009194,cattle,Zebu,F,85,H00960,A25,0
KE-009195,cattle,Sahiwal,F,86,H00960,A25,0
KE-009196,cattle,Ayrshire cross,F,72,H00960,A25,1
KE-009197,cattle,Zebu,M,65,H00960,A25,0
KE-009198,cattle,Sahiwal,F,38,H00961,A25,0
KE-009199,cattle,Friesian cross,M,33,H00961,A25,0
KE-009200,cattle,Friesian cross,M,38,H00961,A25,0
KE-009201,cattle,Zebu,M,22,H00961,A25,0
KE-009202,cattle,Friesian cross,F,63,H00961,A25,0
KE-009203,cattle,Zebu,F,20,H00961,A25,0
KE-009204,cattle,Zebu,F,97,H00961,A25,1
KE-009205,cattle,Boran,M,43,H00961,A25,0
KE-009206,cattle,Friesian cross,F,98,H00961,A25,0
KE-009207,cattle,Friesian cross,F,32,H00961,A25,0
KE-009208,cattle,Ayrshire cross,F,52,H00961,A25,0
KE-009209,cattle,Boran,F,104,H00961,A25,1
KE-009210,cattle,Boran,M,78,H00961,A25,0
KE-009211,cattle,Sahiwal,M,51,H00961,A25,0
KE-009212,cattle,Zebu,F,42,H00961,A25,1
KE-009213,cattle,Sahiwal,F,25,H00961,A25,1
KE-009214,cattle,Ayrshire cross,F,103,H00961,A25,0
KE-009215,cattle,Friesian cross,F,103,H00962,A25,0
KE-009216,cattle,Boran,F,42,H00962,A25,0
KE-009217,cattle,Zebu,F,75,H00962,A25,0
KE-009218,cattle,Friesian cross,F,88,H00962,A25,1
KE-009219,cattle,Sahiwal,M,105,H00962,A25,0
KE-009220,cattle,Boran,F,93,H00962,A25,1
KE-009221,cattle,Sahiwal,M,109,H00963,A25,0
KE-009222,cattle,Zebu,F,83,H00963,A25,1
KE-009223,cattle,Sahiwal,F,81,H00963,A25,1
KE-009224,cattle,Ayrshire cross,F,23,H00963,A25,0
KE-009225,cattle,Ayrshire cross,F,15,H00963,A25,0
KE-009226,cattle,Friesian cross,M,104,H00963,A25,0
KE-009227,cattle,Friesian cross,M,85,H00964,A25,0
KE-009228,cattle,Boran,F,40,H00964,A25,0
KE-009229,cattle,Friesian cross,M,80,H00964,A25,0
KE-009230,cattle,Boran,F,89,H00964,A25,1
KE-009231,cattle,Boran,F,69,H00964,A25,0
KE-009232,cattle,Friesian cross,F,33,H00964,A25,0
KE-009233,cattle,Zebu,F,28,H00964,A25,1
KE-009234,cattle,Ayrshire cross,M,24,H00964,A25,0
KE-009235,cattle,Friesian cross,F,71,H00964,A25,0
KE-009236,cattle,Ayrshire cross,F,54,H00964,A25,0
KE-009237,cattle,Zebu,M,68,H00964,A25,0
KE-009238,cattle,Friesian cross,F,71,H00964,A25,0
KE-009239,cattle,Boran,M,68,H00964,A25,0
KE-009240,cattle,Boran,M,6,H00964,A25,0
KE-009241,cattle,Zebu,M,17,H00964,A25,0
KE-009242,cattle,Ayrshire cross,M,73,H00964,A25,1
KE-009243,cattle,Boran,F,7,H00964,A25,0
KE-009244,cattle,Ayrshire cross,M,30,H00964,A25,0
KE-009245,cattle,Zebu,F,98,H00964,A25,1
KE-009246,cattle,Ayrshire cross,F,118,H00964,A25,1
KE-009247,cattle,Friesian cross,M,9,H00964,A25,0
KE-009248,cattle,Sahiwal,F,65,H00964,A25,0
KE-009249,cattle,Friesian cross,M,8,H00965,A26,1
KE-009250,cattle,Zebu,F,27,H00965,A26,1
KE-009251,cattle,Ayrshire cross,M,50,H00965,A26,0
KE-009252,cattle,Boran,F,82,H00965,A26,0
KE-009253,cattle,Friesian cross,F,65,H00965,A26,1
KE-009254,cattle,Sahiwal,F,98,H00966,A26,1
KE-009255,cattle,Boran,M,34,H00966,A26,1
KE-009256,cattle,Ayrshire cross,F,6,H00966,A26,1
KE-009257,cattle,Zebu,M,23,H00966,A26,0
KE-009258,cattle,Ayrshire cross,F,19,H00966,A26,0
KE-009259,cattle,Zebu,M,118,H00966,A26,1
KE-009260,cattle,Boran,F,116,H00966,A26,0
KE-009261,cattle,Sahiwal,M,113,H00966,A26,0
KE-009262,cattle,Ayrshire cross,M,74,H00966,A26,1
KE-009263,cattle,Boran,F,45,H00966,A26,0
KE-009264,cattle,Boran,F,15,H00966,A26,0
KE-009265,cattle,Ayrshire cross,M,25,H00966,A26,0
KE-009266,cattle,Ayrshire cross,M,102,H00966,A26,0
KE-009267,cattle,Sahiwal,F,102,H00966,A26,0
KE-009268,cattle,Boran,F,74,H00966,A26,1
KE-009269,cattle,Friesian cross,F,67,H00967,A26,0
KE-009270,cattle,Friesian cross,F,30,H00967,A26,0
KE-009271,cattle,Boran,M,18,H00967,A26,0
KE-009272,cattle,Boran,F,77,H00967,A26,0
KE-009273,cattle,Boran,M,109,H00967,A26,0
KE-009274,cattle,Ayrshire cross,F,62,H00967,A26,0
KE-009275,cattle,Friesian cross,F,7,H00967,A26,0
KE-009276,cattle,Ayrshire cross,M,94,H00967,A26,0
KE-009277,cattle,Zebu,F,14,H00967,A26,1
KE-009278,cattle,Boran,F,117,H00967,A26,0
KE-009279,cattle,Sahiwal,M,18,H00967,A26,0
KE-009280,cattle,Ayrshire cross,F,100,H00967,A26,0
KE-009281,cattle,Sahiwal,F,89,H00967,A26,0
KE-009282,cattle,Ayrshire cross,F,79,H00967,A26,1
KE-009283,cattle,Ayrshire cross,M,66,H00967,A26,0
KE-009284,cattle,Friesian cross,M,40,H00968,A26,1
KE-009285,cattle,Zebu,M,43,H00968,A26,1
KE-009286,cattle,Friesian cross,F,46,H00968,A26,1
KE-009287,cattle,Ayrshire cross,F,22,H00968,A26,0
KE-009288,cattle,Friesian cross,F,108,H00968,A26,0
KE-009289,cattle,Boran,F,82,H00969,A26,1
KE-009290,cattle,Boran,M,28,H00969,A26,0
KE-009291,cattle,Boran,F,40,H00969,A26,1
KE-009292,cattle,Sahiwal,F,77,H00969,A26,0
KE-009293,cattle,Boran,M,75,H00969,A26,1
KE-009294,cattle,Boran,F,58,H00969,A26,0
KE-009295,cattle,Friesian cross,F,59,H00969,A26,1
KE-009296,cattle,Zebu,F,85,H00969,A26,0
KE-009297,cattle,Ayrshire cross,M,80,H00969,A26,0
KE-009298,cattle,Zebu,F,41,H00969,A26,0
KE-009299,cattle,Zebu,M,87,H00969,A26,0
KE-009300,cattle,Zebu,F,115,H00969,A26,0
KE-009301,cattle,Friesian cross,F,62,H00969,A26,1
KE-009302,cattle,Zebu,F,23,H00970,A26,0
KE-009303,cattle,Zebu,M,116,H00970,A26,0
KE-009304,cattle,Sahiwal,M,100,H00970,A26,1
KE-009305,cattle,Friesian cross,M,35,H00970,A26,0
KE-009306,cattle,Zebu,F,87,H00970,A26,1
KE-009307,cattle,Boran,M,38,H00970,A26,0
KE-009308,cattle,Ayrshire cross,F,46,H00970,A26,0
KE-009309,cattle,Ayrshire cross,M,60,H00970,A26,0
KE-009310,cattle,Zebu,F,114,H00970,A26,0
KE-009311,cattle,Sahiwal,M,102,H00970,A26,0
KE-009312,cattle,Sahiwal,F,74,H00970,A26,0
KE-009313,cattle,Sahiwal,F,28,H00970,A26,1
KE-009314,cattle,Zebu,F,90,H00970,A26,0
KE-009315,cattle,Zebu,F,21,H00970,A26,0
KE-009316,cattle,Ayrshire cross,F,105,H00970,A26,0
KE-009317,cattle,Zebu,F,7,H00970,A26,1
KE-009318,cattle,Sahiwal,F,41,H00970,A26,1
KE-009319,cattle,Ayrshire cross,M,87,H00970,A26,1
KE-009320,cattle,Boran,M,108,H00971,A26,1
KE-009321,cattle,Friesian cross,F,52,H00971,A26,0
KE-009322,cattle,Zebu,F,62,H00971,A26,1
KE-009323,cattle,Ayrshire cross,F,39,H00971,A26,0
KE-009324,cattle,Friesian cross,F,115,H00971,A26,1
KE-009325,cattle,Ayrshire cross,F,8,H00971,A26,0
KE-009326,cattle,Zebu,M,115,H00971,A26,1
KE-009327,cattle,Ayrshire cross,M,107,H00971,A26,1
KE-009328,cattle,Friesian cross,M,112,H00971,A26,0
KE-009329,cattle,Ayrshire cross,F,58,H00971,A26,0
KE-009330,cattle,Sahiwal,M,60,H00971,A26,1
KE-009331,cattle,Boran,M,46,H00971,A26,0
KE-009332,cattle,Ayrshire cross,M,55,H00971,A26,0
KE-009333,cattle,Sahiwal,F,71,H00971,A26,0
KE-009334,cattle,Boran,M,68,H00972,A26,0
KE-009335,cattle,Boran,F,62,H00972,A26,1
KE-009336,cattle,Zebu,F,44,H00972,A26,0
KE-009337,cattle,Boran,F,115,H00972,A26,0
KE-009338,cattle,Friesian cross,F,76,H00972,A26,0
KE-009339,cattle,Zebu,F,51,H00972,A26,0
KE-009340,cattle,Ayrshire cross,F,70,H00972,A26,0
KE-009341,cattle,Sahiwal,F,114,H00972,A26,0
KE-009342,cattle,Boran,F,118,H00972,A26,1
KE-009343,cattle,Friesian cross,F,6,H00972,A26,0
KE-009344,cattle,Zebu,M,95,H00972,A26,1
KE-009345,cattle,Friesian cross,F,61,H00972,A26,0
KE-009346,cattle,Ayrshire cross,M,67,H00972,A26,0
KE-009347,cattle,Zebu,M,21,H00972,A26,1
KE-009348,cattle,Sahiwal,M,113,H00972,A26,1
KE-009349,cattle,Friesian cross,M,68,H00972,A26,0
KE-009350,cattle,Friesian cross,M,60,H00972,A26,1
KE-009351,cattle,Ayrshire cross,F,65,H00973,A26,1
KE-009352,cattle,Boran,M,103,H00973,A26,0
KE-009353,cattle,Ayrshire cross,M,18,H00973,A26,1
KE-009354,cattle,Friesian cross,F,66,H00973,A26,0
KE-009355,cattle,Ayrshire cross,F,70,H00973,A26,0
KE-009356,cattle,Friesian cross,M,52,H00974,A26,0
KE-009357,cattle,Zebu,F,106,H00974,A26,1
KE-009358,cattle,Sahiwal,F,27,H00974,A26,0
KE-009359,cattle,Zebu,F,28,H00974,A26,1
KE-009360,cattle,Boran,M,64,H00974,A26,0
KE-009361,cattle,Friesian cross,F,115,H00974,A26,0
KE-009362,cattle,Boran,M,34,H00974,A26,1
KE-009363,cattle,Friesian cross,M,115,H00974,A26,0
KE-009364,cattle,Friesian cross,F,66,H00974,A26,1
KE-009365,cattle,Sahiwal,M,110,H00974,A26,1
KE-009366,cattle,Boran,F,19,H00974,A26,0
KE-009367,cattle,Boran,M,63,H00974,A26,1
KE-009368,cattle,Sahiwal,F,111,H00974,A26,1
KE-009369,cattle,Ayrshire cross,M,113,H00974,A26,0
KE-009370,cattle,Friesian cross,F,104,H00975,A26,1
KE-009371,cattle,Boran,F,23,H00975,A26,0
KE-009372,cattle,Ayrshire cross,F,66,H00975,A26,0
KE-009373,cattle,Sahiwal,F,42,H00975,A26,0
KE-009374,cattle,Zebu,F,93,H00975,A26,0
KE-009375,cattle,Boran,M,103,H00975,A26,0
KE-009376,cattle,Sahiwal,M,72,H00975,A26,0
KE-009377,cattle,Zebu,F,48,H00975,A26,0
KE-009378,cattle,Zebu,M,48,H00975,A26,0
KE-009379,cattle,Zebu,F,51,H00975,A26,1
KE-009380,cattle,Ayrshire cross,M,60,H00976,A26,1
KE-009381,cattle,Zebu,F,61,H00976,A26,1
KE-009382,cattle,Friesian cross,F,8,H00976,A26,0
KE-009383,cattle,Boran,F,37,H00976,A26,0
KE-009384,cattle,Friesian cross,M,83,H00976,A26,0
KE-009385,cattle,Zebu,M,71,H00976,A26,0
KE-009386,cattle,Ayrshire cross,M,78,H00976,A26,1
KE-009387,cattle,Boran,M,53,H00976,A26,1
KE-009388,cattle,Ayrshire cross,M,41,H00976,A26,0
KE-009389,cattle,Ayrshire cross,M,12,H00977,A26,1
KE-009390,cattle,Zebu,M,104,H00977,A26,0
KE-009391,cattle,Boran,M,111,H00977,A26,0
KE-009392,cattle,Sahiwal,F,64,H00977,A26,1
KE-009393,cattle,Friesian cross,M,30,H00977,A26,1
KE-009394,cattle,Friesian cross,F,113,H00977,A26,1
KE-009395,cattle,Friesian cross,F,32,H00977,A26,1
KE-009396,cattle,Sahiwal,F,72,H00977,A26,0
KE-009397,cattle,Ayrshire cross,M,52,H00977,A26,0
KE-009398,cattle,Friesian cross,F,21,H00977,A26,0
KE-009399,cattle,Zebu,F,85,H00977,A26,0
KE-009400,cattle,Friesian cross,F,43,H00977,A26,1
KE-009401,cattle,Ayrshire cross,F,92,H00977,A26,0
KE-009402,cattle,Sahiwal,F,21,H00977,A26,1
KE-009403,cattle,Friesian cross,M,59,H00977,A26,0
KE-009404,cattle,Ayrshire cross,F,24,H00977,A26,1
KE-009405,cattle,Zebu,F,103,H00977,A26,0
KE-009406,cattle,Zebu,F,48,H00977,A26,0
KE-009407,cattle,Boran,F,77,H00977,A26,1
KE-009408,cattle,Friesian cross,M,54,H00978,A26,1
KE-009409,cattle,Ayrshire cross,M,88,H00978,A26,0
KE-009410,cattle,Boran,F,61,H00978,A26,0
KE-009411,cattle,Ayrshire cross,M,109,H00978,A26,1
KE-009412,cattle,Sahiwal,F,110,H00978,A26,0
KE-009413,cattle,Zebu,F,31,H00978,A26,0
KE-009414,cattle,Boran,M,61,H00978,A26,1
KE-009415,cattle,Boran,F,106,H00978,A26,1
KE-009416,cattle,Friesian cross,M,33,H00978,A26,0
KE-009417,cattle,Friesian cross,F,10,H00978,A26,0
KE-009418,cattle,Sahiwal,M,76,H00978,A26,0
KE-009419,cattle,Friesian cross,F,37,H00978,A26,1
KE-009420,cattle,Zebu,F,112,H00978,A26,1
KE-009421,cattle,Zebu,F,95,H00978,A26,0
