week,from_holding,to_holding,from_area,to_area,n_animals,permit_recorded,date
127,H00425,H00459,10,10,11,0,2025-06-09
127,H00427,H00418,10,10,24,1,2025-06-09
127,H00429,H00443,10,10,4,1,2025-06-09
127,H00459,H00542,10,12,5,1,2025-06-09
127,H00466,H00508,11,11,8,1,2025-06-09
127,H00515,H00547,12,12,20,1,2025-06-09
127,H00517,H00427,12,10,13,1,2025-06-09
127,H00521,H00466,12,11,16,0,2025-06-09
127,H00543,H00629,12,14,10,1,2025-06-09
127,H00547,H00556,12,12,23,1,2025-06-09
127,H00558,H00630,12,14,14,1,2025-06-09
127,H00559,H00563,12,12,3,0,2025-06-09
127,H00561,H00660,12,14,2,1,2025-06-09
127,H00585,H00649,13,14,14,0,2025-06-09
127,H00588,H00622,13,13,13,1,2025-06-09
127,H00590,H00024,13,0,12,1,2025-06-09
127,H00591,H00035,13,0,12,1,2025-06-09
127,H00605,H00597,13,13,6,1,2025-06-09
127,H00609,H00586,13,13,3,0,2025-06-09
127,H00611,H00683,13,15,12,0,2025-06-09
127,H00627,H00595,13,13,3,1,2025-06-09
127,H00633,H00642,14,14,20,0,2025-06-09
127,H00656,H00759,14,17,5,1,2025-06-09
127,H00662,H00652,14,14,14,1,2025-06-09
127,H00666,H00859,15,20,6,1,2025-06-09
127,H00700,H00682,15,15,16,0,2025-06-09
127,H00726,H00531,16,12,4,1,2025-06-09
127,H00738,H00732,16,16,15,1,2025-06-09
127,H00745,H00766,17,17,19,1,2025-06-09
127,H00750,H00753,17,17,17,0,2025-06-09
127,H00754,H00689,17,15,12,1,2025-06-09
127,H00759,H00756,17,17,19,0,2025-06-09
127,H00761,H00773,17,17,7,1,2025-06-09
127,H00763,H00771,17,17,7,1,2025-06-09
127,H00768,H00689,17,15,20,0,2025-06-09
127,H00774,H00118,18,2,15,1,2025-06-09
127,H00777,H00695,18,15,6,1,2025-06-09
127,H00779,H00066,18,1,17,0,2025-06-09
127,H00782,H00787,18,18,6,1,2025-06-09
127,H00784,H00781,18,18,5,1,2025-06-09
127,H00788,H00786,18,18,18,0,2025-06-09
127,H00800,H00776,18,18,15,1,2025-06-09
127,H00808,H00798,18,18,6,0,2025-06-09
127,H00812,H00827,19,19,21,1,2025-06-09
127,H00818,H00035,19,0,22,1,2025-06-09
127,H00819,H00689,19,15,9,0,2025-06-09
127,H00833,H00817,19,19,13,1,2025-06-09
127,H00851,H00854,20,20,24,0,2025-06-09
127,H00876,H00887,21,21,10,1,2025-06-09
127,H00883,H00882,21,21,16,0,2025-06-09
127,H00886,H00280,21,6,12,1,2025-06-09
127,H00887,H00877,21,21,16,1,2025-06-09
127,H00891,H00903,21,21,22,0,2025-06-09
127,H00898,H00876,21,21,16,1,2025-06-09
127,H00924,H00909,22,22,16,1,2025-06-09
127,H00975,H00864,24,20,14,1,2025-06-09
127,H00983,H00966,24,24,5,1,2025-06-09
127,H01002,H01009,25,25,3,1,2025-06-09
127,H01006,H00128,25,2,8,1,2025-06-09
128,H00005,H00012,0,0,6,1,2025-06-16
128,H00007,H00166,0,3,9,0,2025-06-16
128,H00009,H00420,0,10,10,0,2025-06-16
128,H00015,H00020,0,0,22,0,2025-06-16
128,H00023,H00017,0,0,9,0,2025-06-16
128,H00039,H00064,1,1,13,0,2025-06-16
128,H00053,H00088,1,1,13,1,2025-06-16
128,H00064,H00058,1,1,13,1,2025-06-16
128,H00065,H00398,1,9,2,1,2025-06-16
128,H00066,H00041,1,1,21,1,2025-06-16
128,H00071,H00046,1,1,14,1,2025-06-16
128,H00076,H00090,1,1,10,0,2025-06-16
128,H00085,H00098,1,1,6,1,2025-06-16
128,H00091,H00456,1,10,3,0,2025-06-16
128,H00093,H00073,1,1,9,0,2025-06-16
128,H00099,H00420,2,10,3,1,2025-06-16
128,H00108,H00103,2,2,16,1,2025-06-16
128,H00127,H00451,2,10,14,0,2025-06-16
128,H00143,H00264,3,5,16,0,2025-06-16
128,H00162,H00301,3,6,10,1,2025-06-16
128,H00165,H00158,3,3,14,0,2025-06-16
128,H00193,H00314,4,7,9,0,2025-06-16
128,H00197,H01021,4,25,4,0,2025-06-16
128,H00239,H00115,5,2,24,0,2025-06-16
128,H00265,H00238,6,5,16,1,2025-06-16
128,H00268,H00345,6,8,7,1,2025-06-16
128,H00277,H00109,6,2,23,0,2025-06-16
128,H00282,H00304,6,6,13,1,2025-06-16
128,H00297,H00296,6,6,3,1,2025-06-16
128,H00301,H00276,6,6,12,0,2025-06-16
128,H00302,H00268,6,6,11,0,2025-06-16
128,H00314,H00329,7,7,5,1,2025-06-16
128,H00330,H00249,7,5,3,1,2025-06-16
128,H00349,H00365,8,8,10,1,2025-06-16
128,H00364,H00358,8,8,20,1,2025-06-16
128,H00374,H00352,8,8,3,0,2025-06-16
128,H00377,H00260,8,5,18,1,2025-06-16
128,H00378,H00362,8,8,19,1,2025-06-16
128,H00379,H00407,9,9,18,1,2025-06-16
128,H00382,H00384,9,9,2,1,2025-06-16
128,H00385,H00382,9,9,18,1,2025-06-16
128,H00386,H00100,9,2,8,0,2025-06-16
128,H00393,H00265,9,6,17,1,2025-06-16
128,H00396,H00068,9,1,11,1,2025-06-16
128,H00397,H00365,9,8,3,0,2025-06-16
128,H00402,H00386,9,9,20,1,2025-06-16
128,H00414,H00462,10,10,4,1,2025-06-16
128,H00415,H00442,10,10,18,0,2025-06-16
128,H00427,H00892,10,21,21,0,2025-06-16
128,H00435,H00008,10,0,15,1,2025-06-16
128,H00449,H00251,10,5,15,1,2025-06-16
128,H00450,H00836,10,19,24,1,2025-06-16
128,H00455,H00670,10,15,23,0,2025-06-16
128,H00478,H00022,11,0,22,1,2025-06-16
128,H00482,H00506,11,11,13,0,2025-06-16
128,H00483,H00506,11,11,19,1,2025-06-16
128,H00487,H00459,11,10,12,1,2025-06-16
128,H00492,H00463,11,11,5,1,2025-06-16
128,H00505,H00716,11,16,12,1,2025-06-16
128,H00511,H00496,11,11,4,0,2025-06-16
128,H00527,H00164,12,3,10,1,2025-06-16
128,H00541,H00452,12,10,15,1,2025-06-16
128,H00545,H00014,12,0,3,1,2025-06-16
128,H00546,H00525,12,12,7,0,2025-06-16
128,H00559,H00514,12,12,11,1,2025-06-16
128,H00571,H00528,12,12,22,0,2025-06-16
128,H00583,H00633,13,14,11,0,2025-06-16
128,H00584,H00772,13,17,18,0,2025-06-16
128,H00587,H00531,13,12,20,0,2025-06-16
128,H00595,H00606,13,13,24,0,2025-06-16
128,H00596,H00618,13,13,7,1,2025-06-16
128,H00600,H00596,13,13,16,0,2025-06-16
128,H00651,H00568,14,12,10,1,2025-06-16
128,H00663,H00699,14,15,16,0,2025-06-16
128,H00665,H00738,15,16,17,1,2025-06-16
128,H00666,H00790,15,18,2,0,2025-06-16
128,H00675,H00670,15,15,7,1,2025-06-16
128,H00691,H00695,15,15,6,0,2025-06-16
128,H00703,H00708,16,16,5,0,2025-06-16
128,H00707,H00325,16,7,22,0,2025-06-16
128,H00709,H00733,16,16,23,0,2025-06-16
128,H00718,H00716,16,16,12,0,2025-06-16
128,H00720,H00637,16,14,9,1,2025-06-16
128,H00728,H00717,16,16,8,1,2025-06-16
128,H00731,H00717,16,16,13,1,2025-06-16
128,H00745,H00113,17,2,24,0,2025-06-16
128,H00752,H00785,17,18,6,0,2025-06-16
128,H00756,H00763,17,17,12,1,2025-06-16
128,H00761,H00188,17,4,5,0,2025-06-16
128,H00764,H00742,17,17,5,1,2025-06-16
128,H00771,H00246,17,5,13,0,2025-06-16
128,H00774,H00788,18,18,7,1,2025-06-16
128,H00780,H00800,18,18,7,1,2025-06-16
128,H00785,H00794,18,18,20,0,2025-06-16
128,H00786,H00807,18,18,20,0,2025-06-16
128,H00787,H00998,18,25,23,1,2025-06-16
128,H00791,H00779,18,18,15,1,2025-06-16
128,H00799,H00802,18,18,3,1,2025-06-16
128,H00803,H00643,18,14,2,0,2025-06-16
128,H00804,H00766,18,17,5,1,2025-06-16
128,H00806,H00655,18,14,19,1,2025-06-16
128,H00842,H00850,20,20,10,1,2025-06-16
128,H00846,H01020,20,25,9,1,2025-06-16
128,H00848,H00323,20,7,9,1,2025-06-16
128,H00862,H00859,20,20,6,0,2025-06-16
128,H00878,H00843,21,20,3,1,2025-06-16
128,H00894,H00870,21,20,15,1,2025-06-16
128,H00903,H00889,21,21,4,0,2025-06-16
128,H00916,H00905,22,22,9,1,2025-06-16
128,H00950,H00951,23,23,9,0,2025-06-16
128,H00953,H00871,23,20,2,0,2025-06-16
128,H00973,H00449,24,10,24,0,2025-06-16
128,H00978,H00780,24,18,9,1,2025-06-16
128,H00996,H01010,25,25,16,1,2025-06-16
128,H01007,H01020,25,25,21,1,2025-06-16
128,H01008,H00970,25,24,3,1,2025-06-16
129,H00021,H00035,0,0,15,1,2025-06-23
129,H00036,H00448,0,10,18,0,2025-06-23
129,H00048,H00171,1,3,15,1,2025-06-23
129,H00051,H00121,1,2,23,0,2025-06-23
129,H00062,H00045,1,1,15,1,2025-06-23
129,H00066,H00660,1,14,13,1,2025-06-23
129,H00067,H00015,1,0,23,0,2025-06-23
129,H00070,H00659,1,14,10,1,2025-06-23
129,H00072,H00050,1,1,3,0,2025-06-23
129,H00074,H00062,1,1,9,1,2025-06-23
129,H00075,H00050,1,1,8,1,2025-06-23
129,H00082,H00083,1,1,18,1,2025-06-23
129,H00086,H00068,1,1,23,1,2025-06-23
129,H00099,H00141,2,2,10,1,2025-06-23
129,H00110,H00260,2,5,5,0,2025-06-23
129,H00116,H00115,2,2,5,0,2025-06-23
129,H00122,H00139,2,2,22,1,2025-06-23
129,H00129,H00123,2,2,13,1,2025-06-23
129,H00131,H00125,2,2,10,0,2025-06-23
129,H00148,H00171,3,3,7,1,2025-06-23
129,H00150,H00640,3,14,21,1,2025-06-23
129,H00153,H00425,3,10,13,1,2025-06-23
129,H00165,H00183,3,3,16,0,2025-06-23
129,H00191,H00268,4,6,4,1,2025-06-23
129,H00206,H00206,4,4,11,1,2025-06-23
129,H00219,H00033,4,0,12,0,2025-06-23
129,H00223,H00220,4,4,8,1,2025-06-23
129,H00224,H00191,4,4,4,1,2025-06-23
129,H00226,H00215,4,4,14,1,2025-06-23
129,H00249,H00261,5,5,2,1,2025-06-23
129,H00252,H00236,5,5,4,1,2025-06-23
129,H00282,H00010,6,0,8,0,2025-06-23
129,H00300,H00269,6,6,12,1,2025-06-23
129,H00307,H00803,6,18,22,0,2025-06-23
129,H00308,H00331,7,7,13,1,2025-06-23
129,H00312,H00343,7,7,23,0,2025-06-23
129,H00337,H00729,7,16,2,1,2025-06-23
129,H00347,H00268,8,6,20,1,2025-06-23
129,H00351,H00730,8,16,20,0,2025-06-23
129,H00354,H00363,8,8,4,0,2025-06-23
129,H00374,H00352,8,8,9,0,2025-06-23
129,H00378,H00346,8,8,21,1,2025-06-23
129,H00379,H00392,9,9,22,0,2025-06-23
129,H00397,H00317,9,7,18,1,2025-06-23
129,H00399,H00380,9,9,22,0,2025-06-23
129,H00405,H00405,9,9,2,0,2025-06-23
129,H00408,H00388,9,9,4,0,2025-06-23
129,H00409,H00410,9,9,23,1,2025-06-23
129,H00411,H00038,9,0,13,1,2025-06-23
129,H00412,H00268,10,6,7,1,2025-06-23
129,H00416,H00453,10,10,14,1,2025-06-23
129,H00430,H00105,10,2,15,1,2025-06-23
129,H00436,H00459,10,10,18,0,2025-06-23
129,H00446,H00119,10,2,13,1,2025-06-23
129,H00448,H00454,10,10,19,1,2025-06-23
129,H00449,H00423,10,10,12,1,2025-06-23
129,H00464,H00487,11,11,8,0,2025-06-23
129,H00473,H00427,11,10,5,1,2025-06-23
129,H00478,H00471,11,11,24,1,2025-06-23
129,H00480,H00508,11,11,24,1,2025-06-23
129,H00500,H00119,11,2,13,1,2025-06-23
129,H00523,H00232,12,5,21,1,2025-06-23
129,H00524,H00544,12,12,17,1,2025-06-23
129,H00533,H00553,12,12,21,0,2025-06-23
129,H00551,H00560,12,12,16,0,2025-06-23
129,H00557,H00639,12,14,22,1,2025-06-23
129,H00578,H00013,13,0,3,0,2025-06-23
129,H00580,H00621,13,13,14,1,2025-06-23
129,H00600,H00634,13,14,20,0,2025-06-23
129,H00609,H00603,13,13,11,1,2025-06-23
129,H00614,H00647,13,14,16,0,2025-06-23
129,H00618,H00651,13,14,10,1,2025-06-23
129,H00628,H00596,14,13,12,1,2025-06-23
129,H00638,H00613,14,13,4,1,2025-06-23
129,H00647,H00662,14,14,3,1,2025-06-23
129,H00656,H00634,14,14,15,1,2025-06-23
129,H00658,H00263,14,5,23,1,2025-06-23
129,H00666,H00766,15,17,21,1,2025-06-23
129,H00668,H00667,15,15,19,0,2025-06-23
129,H00702,H00709,16,16,4,1,2025-06-23
129,H00707,H00716,16,16,22,1,2025-06-23
129,H00711,H00751,16,17,3,1,2025-06-23
129,H00717,H00694,16,15,24,1,2025-06-23
129,H00720,H00651,16,14,6,1,2025-06-23
129,H00723,H00556,16,12,18,1,2025-06-23
129,H00733,H00726,16,16,12,0,2025-06-23
129,H00737,H00722,16,16,10,1,2025-06-23
129,H00745,H00761,17,17,18,0,2025-06-23
129,H00746,H00750,17,17,18,1,2025-06-23
129,H00747,H00757,17,17,3,1,2025-06-23
129,H00753,H00765,17,17,11,0,2025-06-23
129,H00768,H00802,17,18,19,0,2025-06-23
129,H00774,H00000,18,0,6,1,2025-06-23
129,H00777,H00618,18,13,12,0,2025-06-23
129,H00778,H00807,18,18,23,1,2025-06-23
129,H00790,H00323,18,7,14,0,2025-06-23
129,H00793,H00805,18,18,23,1,2025-06-23
129,H00805,H00682,18,15,6,1,2025-06-23
129,H00806,H00789,18,18,14,1,2025-06-23
129,H00817,H00818,19,19,13,0,2025-06-23
129,H00842,H00865,20,20,11,1,2025-06-23
129,H00857,H00852,20,20,19,0,2025-06-23
129,H00858,H00288,20,6,17,1,2025-06-23
129,H00885,H00898,21,21,3,1,2025-06-23
129,H00886,H00893,21,21,4,1,2025-06-23
129,H00901,H00867,21,20,12,0,2025-06-23
129,H00909,H00869,22,20,2,0,2025-06-23
129,H00912,H00913,22,22,22,1,2025-06-23
129,H00925,H00920,22,22,24,1,2025-06-23
129,H00927,H00927,22,22,8,1,2025-06-23
129,H00929,H00457,23,10,5,1,2025-06-23
129,H00931,H00022,23,0,14,1,2025-06-23
129,H00935,H00935,23,23,7,1,2025-06-23
129,H00958,H00932,23,23,20,1,2025-06-23
129,H00963,H00406,23,9,9,1,2025-06-23
129,H00965,H00461,24,10,23,0,2025-06-23
129,H00971,H00983,24,24,11,1,2025-06-23
129,H00981,H00976,24,24,7,1,2025-06-23
129,H00983,H00967,24,24,17,0,2025-06-23
129,H00984,H00838,24,19,5,1,2025-06-23
129,H00993,H01001,25,25,8,1,2025-06-23
129,H01001,H01011,25,25,13,1,2025-06-23
129,H01013,H01011,25,25,5,0,2025-06-23
130,H00001,H00026,0,0,2,1,2025-06-30
130,H00011,H00006,0,0,12,0,2025-06-30
130,H00026,H00014,0,0,18,1,2025-06-30
130,H00031,H00017,0,0,19,0,2025-06-30
130,H00052,H00069,1,1,16,1,2025-06-30
130,H00057,H00293,1,6,5,1,2025-06-30
130,H00059,H00041,1,1,19,1,2025-06-30
130,H00061,H00002,1,0,23,0,2025-06-30
130,H00074,H00418,1,10,19,0,2025-06-30
130,H00075,H00079,1,1,3,1,2025-06-30
130,H00089,H00070,1,1,12,1,2025-06-30
130,H00091,H00086,1,1,12,0,2025-06-30
130,H00099,H00129,2,2,2,1,2025-06-30
130,H00103,H00106,2,2,22,1,2025-06-30
130,H00126,H00558,2,12,19,0,2025-06-30
130,H00130,H00118,2,2,15,1,2025-06-30
130,H00144,H00179,3,3,19,1,2025-06-30
130,H00156,H00169,3,3,3,0,2025-06-30
130,H00160,H00237,3,5,17,0,2025-06-30
130,H00161,H00566,3,12,17,1,2025-06-30
130,H00191,H00189,4,4,6,0,2025-06-30
130,H00199,H00228,4,4,18,1,2025-06-30
130,H00202,H00215,4,4,10,1,2025-06-30
130,H00208,H00138,4,2,5,1,2025-06-30
130,H00214,H00221,4,4,11,0,2025-06-30
130,H00218,H00226,4,4,16,1,2025-06-30
130,H00219,H00767,4,17,2,0,2025-06-30
130,H00221,H00197,4,4,17,0,2025-06-30
130,H00242,H00368,5,8,20,1,2025-06-30
130,H00247,H00234,5,5,7,1,2025-06-30
130,H00265,H00291,6,6,15,1,2025-06-30
130,H00278,H00366,6,8,18,0,2025-06-30
130,H00281,H00072,6,1,9,1,2025-06-30
130,H00282,H00791,6,18,13,0,2025-06-30
130,H00285,H00290,6,6,10,1,2025-06-30
130,H00292,H00298,6,6,21,0,2025-06-30
130,H00303,H00245,6,5,8,1,2025-06-30
130,H00311,H00334,7,7,8,0,2025-06-30
130,H00322,H00353,7,8,23,0,2025-06-30
130,H00360,H00378,8,8,19,1,2025-06-30
130,H00363,H00362,8,8,23,0,2025-06-30
130,H00364,H00360,8,8,19,0,2025-06-30
130,H00370,H00101,8,2,21,1,2025-06-30
130,H00371,H00685,8,15,20,1,2025-06-30
130,H00375,H00043,8,1,7,0,2025-06-30
130,H00379,H00380,9,9,23,1,2025-06-30
130,H00386,H00860,9,20,19,1,2025-06-30
130,H00388,H00670,9,15,8,0,2025-06-30
130,H00394,H00388,9,9,18,1,2025-06-30
130,H00396,H00409,9,9,4,0,2025-06-30
130,H00399,H00105,9,2,5,1,2025-06-30
130,H00401,H00382,9,9,5,1,2025-06-30
130,H00408,H00394,9,9,23,1,2025-06-30
130,H00409,H00584,9,13,20,1,2025-06-30
130,H00427,H00451,10,10,21,1,2025-06-30
130,H00443,H00205,10,4,8,1,2025-06-30
130,H00449,H00483,10,11,23,0,2025-06-30
130,H00492,H00466,11,11,21,1,2025-06-30
130,H00496,H00472,11,11,15,1,2025-06-30
130,H00498,H00471,11,11,20,0,2025-06-30
130,H00500,H00381,11,9,4,1,2025-06-30
130,H00508,H00511,11,11,14,0,2025-06-30
130,H00524,H00792,12,18,21,1,2025-06-30
130,H00529,H00558,12,12,12,1,2025-06-30
130,H00545,H00520,12,12,22,1,2025-06-30
130,H00546,H00289,12,6,13,1,2025-06-30
130,H00572,H00554,12,12,15,0,2025-06-30
130,H00573,H00623,12,13,9,0,2025-06-30
130,H00575,H00558,12,12,20,0,2025-06-30
130,H00580,H00623,13,13,22,1,2025-06-30
130,H00588,H00592,13,13,20,0,2025-06-30
130,H00590,H00589,13,13,6,0,2025-06-30
130,H00599,H00629,13,14,20,0,2025-06-30
130,H00612,H00685,13,15,19,0,2025-06-30
130,H00629,H00646,14,14,12,1,2025-06-30
130,H00631,H00472,14,11,5,1,2025-06-30
130,H00657,H00633,14,14,23,0,2025-06-30
130,H00665,H00680,15,15,18,1,2025-06-30
130,H00701,H00713,16,16,18,1,2025-06-30
130,H00709,H00717,16,16,14,0,2025-06-30
130,H00713,H00343,16,7,15,0,2025-06-30
130,H00716,H00035,16,0,17,0,2025-06-30
130,H00741,H00764,17,17,24,1,2025-06-30
130,H00744,H00795,17,18,18,0,2025-06-30
130,H00758,H00750,17,17,10,1,2025-06-30
130,H00761,H00675,17,15,19,1,2025-06-30
130,H00771,H00727,17,16,6,1,2025-06-30
130,H00778,H00802,18,18,20,0,2025-06-30
130,H00779,H00439,18,10,7,1,2025-06-30
130,H00782,H00774,18,18,22,1,2025-06-30
130,H00787,H00528,18,12,10,1,2025-06-30
130,H00793,H00797,18,18,6,1,2025-06-30
130,H00794,H00752,18,17,24,1,2025-06-30
130,H00795,H00809,18,18,10,1,2025-06-30
130,H00796,H00794,18,18,17,0,2025-06-30
130,H00801,H00804,18,18,4,1,2025-06-30
130,H00804,H00736,18,16,19,0,2025-06-30
130,H00806,H00799,18,18,22,1,2025-06-30
130,H00809,H00641,18,14,11,0,2025-06-30
130,H00815,H00997,19,25,20,0,2025-06-30
130,H00828,H00810,19,19,2,0,2025-06-30
130,H00839,H00836,19,19,20,1,2025-06-30
130,H00851,H00911,20,22,9,1,2025-06-30
130,H00854,H00872,20,20,24,0,2025-06-30
130,H00880,H00244,21,5,24,0,2025-06-30
130,H00883,H00895,21,21,10,1,2025-06-30
130,H00889,H00888,21,21,5,0,2025-06-30
130,H00892,H00901,21,21,7,1,2025-06-30
130,H00915,H00813,22,19,4,0,2025-06-30
130,H00934,H00409,23,9,19,1,2025-06-30
130,H00936,H00954,23,23,6,1,2025-06-30
130,H00953,H00795,23,18,10,1,2025-06-30
130,H00956,H00960,23,23,23,0,2025-06-30
130,H00959,H00953,23,23,8,1,2025-06-30
130,H00963,H00953,23,23,21,1,2025-06-30
130,H00975,H00682,24,15,2,1,2025-06-30
130,H00981,H00976,24,24,11,1,2025-06-30
130,H00987,H00972,24,24,4,1,2025-06-30
130,H00991,H00980,25,24,22,1,2025-06-30
130,H01007,H01006,25,25,18,0,2025-06-30
130,H01008,H01015,25,25,16,0,2025-06-30
130,H01020,H01008,25,25,20,1,2025-06-30
131,H00002,H00027,0,0,16,1,2025-07-07
131,H00005,H00037,0,0,23,1,2025-07-07
131,H00009,H00029,0,0,22,0,2025-07-07
131,H00018,H00672,0,15,4,1,2025-07-07
131,H00027,H00270,0,6,10,1,2025-07-07
131,H00036,H00113,0,2,12,1,2025-07-07
131,H00037,H00634,0,14,13,1,2025-07-07
131,H00041,H00023,1,0,17,1,2025-07-07
131,H00061,H00115,1,2,18,1,2025-07-07
131,H00070,H00055,1,1,15,1,2025-07-07
131,H00080,H00046,1,1,5,0,2025-07-07
131,H00097,H00063,1,1,9,1,2025-07-07
131,H00118,H00136,2,2,4,0,2025-07-07
131,H00120,H00013,2,0,21,1,2025-07-07
131,H00121,H00137,2,2,8,1,2025-07-07
131,H00123,H00137,2,2,22,1,2025-07-07
131,H00131,H00252,2,5,20,1,2025-07-07
131,H00135,H00272,2,6,10,0,2025-07-07
131,H00167,H00151,3,3,21,1,2025-07-07
131,H00179,H00149,3,3,9,0,2025-07-07
131,H00203,H00305,4,6,8,1,2025-07-07
131,H00206,H00642,4,14,18,1,2025-07-07
131,H00229,H00216,4,4,20,1,2025-07-07
131,H00231,H00144,4,3,23,1,2025-07-07
131,H00232,H00237,5,5,20,1,2025-07-07
131,H00236,H00262,5,5,17,1,2025-07-07
131,H00240,H00293,5,6,23,1,2025-07-07
131,H00272,H00019,6,0,12,1,2025-07-07
131,H00284,H00030,6,0,12,1,2025-07-07
131,H00299,H00288,6,6,15,1,2025-07-07
131,H00301,H00435,6,10,12,0,2025-07-07
131,H00305,H00274,6,6,2,0,2025-07-07
131,H00306,H00273,6,6,5,0,2025-07-07
131,H00316,H00290,7,6,7,1,2025-07-07
131,H00337,H00053,7,1,12,0,2025-07-07
131,H00346,H00246,8,5,8,1,2025-07-07
131,H00352,H00376,8,8,7,0,2025-07-07
131,H00354,H00344,8,8,11,1,2025-07-07
131,H00367,H00375,8,8,17,0,2025-07-07
131,H00379,H00312,9,7,17,0,2025-07-07
131,H00381,H00397,9,9,6,1,2025-07-07
131,H00391,H00394,9,9,7,0,2025-07-07
131,H00394,H00390,9,9,10,1,2025-07-07
131,H00399,H00392,9,9,9,0,2025-07-07
131,H00405,H00386,9,9,8,0,2025-07-07
131,H00410,H00719,9,16,4,1,2025-07-07
131,H00412,H00432,10,10,21,1,2025-07-07
131,H00423,H00620,10,13,11,0,2025-07-07
131,H00428,H00443,10,10,4,1,2025-07-07
131,H00440,H00273,10,6,14,1,2025-07-07
131,H00445,H00449,10,10,7,0,2025-07-07
131,H00448,H00429,10,10,12,1,2025-07-07
131,H00468,H00605,11,13,7,0,2025-07-07
131,H00476,H00512,11,11,13,1,2025-07-07
131,H00482,H00513,11,11,22,1,2025-07-07
131,H00495,H00385,11,9,6,0,2025-07-07
131,H00497,H00476,11,11,20,0,2025-07-07
131,H00499,H00753,11,17,18,1,2025-07-07
131,H00503,H00463,11,11,18,1,2025-07-07
131,H00507,H00461,11,10,8,0,2025-07-07
131,H00509,H00487,11,11,17,0,2025-07-07
131,H00522,H00558,12,12,21,1,2025-07-07
131,H00538,H00646,12,14,21,0,2025-07-07
131,H00544,H00630,12,14,8,1,2025-07-07
131,H00551,H00652,12,14,10,1,2025-07-07
131,H00552,H00761,12,17,11,1,2025-07-07
131,H00555,H00572,12,12,6,0,2025-07-07
131,H00572,H00554,12,12,22,0,2025-07-07
131,H00602,H00012,13,0,3,1,2025-07-07
131,H00612,H00612,13,13,3,1,2025-07-07
131,H00620,H00598,13,13,18,0,2025-07-07
131,H00626,H00589,13,13,22,1,2025-07-07
131,H00636,H00643,14,14,16,0,2025-07-07
131,H00638,H00638,14,14,10,1,2025-07-07
131,H00639,H00639,14,14,7,1,2025-07-07
131,H00643,H00845,14,20,23,1,2025-07-07
131,H00647,H00597,14,13,8,0,2025-07-07
131,H00676,H00678,15,15,4,0,2025-07-07
131,H00677,H00292,15,6,22,1,2025-07-07
131,H00678,H00682,15,15,20,1,2025-07-07
131,H00692,H00695,15,15,3,0,2025-07-07
131,H00705,H00236,16,5,5,0,2025-07-07
131,H00717,H00709,16,16,8,1,2025-07-07
131,H00720,H00444,16,10,22,0,2025-07-07
131,H00723,H00463,16,11,9,0,2025-07-07
131,H00738,H00471,16,11,22,1,2025-07-07
131,H00740,H00721,17,16,19,1,2025-07-07
131,H00752,H00033,17,0,5,0,2025-07-07
131,H00766,H00767,17,17,8,0,2025-07-07
131,H00772,H00749,17,17,14,1,2025-07-07
131,H00774,H00689,18,15,7,1,2025-07-07
131,H00784,H00789,18,18,6,1,2025-07-07
131,H00787,H00788,18,18,4,1,2025-07-07
131,H00793,H00804,18,18,19,0,2025-07-07
131,H00794,H00795,18,18,4,1,2025-07-07
131,H00795,H00696,18,15,6,1,2025-07-07
131,H00798,H00798,18,18,22,1,2025-07-07
131,H00805,H00776,18,18,2,1,2025-07-07
131,H00808,H00815,18,19,11,1,2025-07-07
131,H00809,H00306,18,6,13,0,2025-07-07
131,H00814,H00832,19,19,16,0,2025-07-07
131,H00817,H00819,19,19,6,0,2025-07-07
131,H00825,H00517,19,12,23,0,2025-07-07
131,H00860,H00858,20,20,18,0,2025-07-07
131,H00873,H00898,20,21,11,1,2025-07-07
131,H00877,H00107,21,2,6,1,2025-07-07
131,H00880,H00900,21,21,10,1,2025-07-07
131,H00890,H00680,21,15,18,0,2025-07-07
131,H00897,H00883,21,21,24,1,2025-07-07
131,H00906,H00450,22,10,19,1,2025-07-07
131,H00911,H00915,22,22,4,1,2025-07-07
131,H00921,H00914,22,22,6,1,2025-07-07
131,H00930,H00962,23,23,14,1,2025-07-07
131,H00943,H00931,23,23,19,0,2025-07-07
131,H00956,H00816,23,19,5,0,2025-07-07
131,H00964,H00775,23,18,2,1,2025-07-07
131,H00971,H00967,24,24,2,1,2025-07-07
131,H00984,H00987,24,24,7,1,2025-07-07
131,H00987,H00966,24,24,10,0,2025-07-07
131,H00992,H00999,25,25,22,1,2025-07-07
131,H00996,H01010,25,25,7,1,2025-07-07
131,H01000,H00764,25,17,11,1,2025-07-07
131,H01002,H01016,25,25,12,1,2025-07-07
132,H00000,H00035,0,0,21,1,2025-07-14
132,H00006,H00002,0,0,21,1,2025-07-14
132,H00020,H00021,0,0,7,1,2025-07-14
132,H00023,H00031,0,0,21,1,2025-07-14
132,H00047,H00078,1,1,5,1,2025-07-14
132,H00052,H00051,1,1,9,1,2025-07-14
132,H00062,H00056,1,1,5,0,2025-07-14
132,H00071,H00303,1,6,4,1,2025-07-14
132,H00085,H00043,1,1,3,0,2025-07-14
132,H00096,H00098,1,1,8,1,2025-07-14
132,H00099,H00134,2,2,21,1,2025-07-14
132,H00104,H00116,2,2,21,1,2025-07-14
132,H00122,H00007,2,0,10,0,2025-07-14
132,H00131,H00426,2,10,17,1,2025-07-14
132,H00132,H00268,2,6,14,1,2025-07-14
